"FECHA_CORTE,""FECHA_EMISION"",""MES_FACTURACION"",""COD_EMPRESA"",""RAZON_SOCIAL"",""GRUPO"",""COD_SIS_ELECTR"",""COD_TARIFA"",""ATARIFA"",""USO"",""SUMINISTROS"",""PROMEDIO_CONSUMO"""
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0162,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,6,385"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SR0107,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,12,122"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0066,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,1,37"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0066,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,2,47"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0162,17,De 151 a 300 kW.h                                                                                                                                     ,Residencial,1,214"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0162,4,""1P2E-MT Presente en Fuera de Punta                                                                                                                    "",Industrial,2,4705"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0162,20,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,1,939"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SR0107,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,316,7"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0072,18,De 301 a 500 kW.h                                                                                                                                     ,Residencial,2,342"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0224,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,3,56"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0076,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,704,13"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0223,16,De 101 a 150 kW.h                                                                                                                                     ,Residencial,7,129"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0062,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,3,67"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0076,3,""1P2E-MT Presente en Punta                                                                                                                             "",Comercial,1,407"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE1063,22,""1E-BT No Residencial                                                                                                                                  "",Comercial,7,28"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SR0081,15,De 31 a 100 kW.h                                                                                                                                      ,Residencial,2,35"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE0071,20,De 751 a 1000 kW.h                                                                                                                                    ,Residencial,1,822"
"20250306,""20220131"",""202201"",ELC ,ELECTRO CENTRO,PUBLICAS,SE2064,14,De 1 a 30 kW.h                                                                                                                                        ,Residencial,1,0"
